game_id,screen_title_en,screen_title_native,cover_title_en,cover_title_native,release_date
mahjonggokuutenjiku,Mahjong Gokū Tenjiku,麻雀悟空 天竺,Mahjong Gokū Tenjiku,麻雀悟空 天竺,1994-11-22
mahjonghyperreaction,Mahjong Hyper Reaction R,麻雀ハイパーリアクションR,Mahjong Hyper Reaction R,麻雀ハイパーリアクションR,1996-03-08
mahjongkaiganmonogatarimahjongkyoujidaisexyidolhen,Mahjong Kaigan Monogatari: Mahjong-kyō Jidai Sexy Idol-hen,麻雀海岸物語 麻雀狂時代セクシーアイドル編,Mahjong Kaigan Monogatari: Mahjong-kyō Jidai Sexy Idol-hen,麻雀海岸物語 麻雀狂時代 セクシー アイドル編,1995-08-04
mahjongtaikai2special,Mahjong Taikai II Special,麻雀大会II Special,Mahjong Taikai II Special,麻雀大会II Special,1996-10-04
mahjongtaikai2special,Mahjong Taikai II Special,麻雀大会II Special,Mahjong Taikai II Special,麻雀大会II Special,
mahjongangelkiss,Mahjong Tenshi: Angel Lips,麻雀天使エンジェルリップス,Mahjong Tenshi: Angel Lips,麻雀天使エンジェルリップス,1996-03-29
mahjongyonshimaiwakakusamonogatari,Mahjong Yon Shimai: Wakakusa Monogatari,麻雀四姉妹 若草物語,Mahjong Yon Shimai: Wakakusa Monogatari,麻雀四姉妹 若草物語,1996-09-27
mahjongkyoujidaicogalhoukagohen,Mahjong-kyō Jidai Cogal Hōkago-hen,麻雀狂時代 Cogal コギャル 放課後編,Mahjong-kyō Jidai Cogal Hōkago-hen,麻雀狂時代 Cogal コギャル 放課後編,1996-01-12
lunarsanposurugakuen,Mahō Gakuen Lunar!,魔法学園Lunar! ルナ,Mahō Gakuen Lunar!,魔法学園Lunar! ルナ,1997-11-20
lunarsanposurugakuen,Mahō Gakuen Lunar!,魔法学園Lunar! ルナ,Mahō Gakuen Lunar!,魔法学園Lunar! ルナ,1997-11-20
mahoushoujoprettysamyosorubeshishintaisokuteikakubakuhatsu5byoumae,Mahō Shōjo Pretty Samy,魔法少女プリティサミー,Mahō Shōjo Pretty Samy: Osorubeshi Shintai Sokutei! Kakubakuhatsu 5-Byō-mae!!,魔法少女プリティサミー　恐るべし身体測定! 核爆発5秒前!!,1997-08-08
mahoushoujoprettysamyheartnokimochi,Mahō Shōjo Pretty Samy: Heart no Kimochi,魔法少女プリティサミー ハートのきもち,Mahō Shōjo Pretty Samy: Heart no Kimochi,魔法少女プリティサミー Magical Girl Pretty Samy ハートのきもち,1998-01-29
mahounojanshipoepoepoemy,Mahō no Janshi: Poe Poe Poemy,魔法の雀士 ぽえぽえポエミィ,Mahō no Janshi: Poe Poe Poemy,魔法の雀士 ぽえぽえポエミィ,1995-09-29
mahoutsukaininaruhouhou,Mahōtsukai ni Naru Hōhō,魔法使いになる方法,Mahōtsukai ni Naru Hōhō,魔法使いになる方法,1998-08-27
mainichikawaruquizbangumiquiz365,Mainichi Kawaru Quiz Bangumi: Quiz 365,毎日替わるクイズ番組 クイズ365 サン　ロク　ゴイ,Mainichi Kawaru Quiz Bangumi: Quiz 365,毎日替わるクイズ番組 クイズ365 サン　ロク　ゴイ,1996-03-15
makingofnightruth2voiceselection,Making of Nightruth2: Voice Selection,,Nightruth: Explanation of the Paranormal: Making of Nightruth II: Voice Selection,Nightruth: Explanation of the Paranormal: Making of Nightruth II メイキング・オブ・ナイトゥルースII  Voice Selection ボイスセレクション,1996-11-08
manxttsuperbike,Manx TT SuperBike,,Manx TT SuperBike,Manx TT SuperBike マンクス TT スーパーバイク,1997-03-14
mariakimitachigaumaretawake,Maria: Kimi-tachi ga Umareta Wake,マリア Maria 君たちが生まれた理由,Maria: Kimi-tachi ga Umareta Wake,マリア Maria 君たちが生まれた理由,1997-12-11
mariakimitachigaumaretawake,Maria: Kimi-tachi ga Umareta Wake,マリア Maria 君たちが生まれた理由,Maria: Kimi-tachi ga Umareta Wake,マリア Maria 君たちが生まれた理由,1997-12-11
maricashinjitsunosekai,Marica: Shinjitsu no Sekai,マリカ Marica 真実の世界,Marica: Shinjitsu no Sekai,マリカ Marica 真実の世界,1997-06-20
mariomushanonochoushougijuku,Mario Mushano no Chō Shōgi Juku: Mario Mushano's Hyper Shogi School,マリオ武者野の超将棋塾 Mario Mushano's Hyper Shogi School,Mario Mushano no Chō Shōgi Juku: Mario Mushano's Hyper Shogi School,マリオ武者野の超将棋塾 Mario Mushano's Hyper Shogi School,1998-01-15
marvelsuperheroes,Marvel Super Heroes,,Marvel Super Heroes,Marvel Super Heroes マーヴル・スーパーヒーローズ,1997-08-08
marvelsuperheroesvsstreetfighter,Marvel Super Heroes vs. Street Fighter,,Marvel Super Heroes vs. Street Fighter,Marvel Super Heroes vs. Street Fighter マーヴル・スーパーヒーローズvs.ストリートファイター,1998-10-22
marvelsuperheroesvsstreetfighter,Marvel Super Heroes vs. Street Fighter,,Marvel Super Heroes vs. Street Fighter (Kakuchō RAM Cartridge 4MB Fuzoku),Marvel Super Heroes vs. Street Fighter マーヴル・スーパーヒーローズvs.ストリートファイター (拡張ラムカートリッジ4MB付属),1998-10-22
massdestruction,Mass Destruction,,Mass Destruction: Otōsan ni mo Dekiru Soft,マス デストラクション Mass Destruction お父さんにもできるソフト,1997-11-20
masterofmonstersneogenerations,Master of Monsters: Neo Generations,,Master of Monsters: Neo Generations,Master of Monsters: Neo Generations マスター・オブ・モンスターズ ネオ ジェネレーションズ,1996-10-26
mastersharukanaruaugusta3,Masters: Harukanaru Augusta 3,Masters 遥かなるオーガスタ3,Masters: Harukanaru Augusta 3,Masters 遥かなるオーガスタ3,1995-09-22
matsukatahirokinoworldfishing,Matsukata Hiroki no World Fishing,松方弘樹のワールドフィッシング Hiroki Matsukata Presents World Fishing,Matsukata Hiroki no World Fishing,松方弘樹のワールドフィッシング Hiroki Matsukata Presents World Fishing,1996-02-02[
mechwarrior2,MechWarrior 2: 31st Century Combat:,,MechWarrior 2,MechWarrior 2 メックウォリア2,1997-09-25
jinzouningenhakaiderlastjudgement,Mechanical Violator Hakaider: Last Judgement,Mechanical Violator Hakaider 人造人間ハカイダー ラストジャッジメント,Mechanical Violator Hakaider: Last Judgement,Mechanical Violator Hakaider 人造人間ハカイダー ラストジャッジメント,1996-12-27
meltylancergingashoujokeisatsu2086,MeltyLancer: Ginga Shōjo Keisatsu 2086,メルティランサー 銀河少女警察2086,MeltyLancer: Ginga Shōjo Keisatsu 2086,メルティランサー 銀河少女警察2086,1996-12-13
meltylancergingashoujokeisatsu2086,MeltyLancer: Ginga Shōjo Keisatsu 2086,メルティランサー 銀河少女警察2086,MeltyLancer: Ginga Shōjo Keisatsu 2086 (Special Edition),メルティランサー 銀河少女警察2086 (Special Edition),1996-12-13
meltylancerreinforce,MeltyLancer: Re-inforce,メルティランサー Re-inforce,MeltyLancer: Re-inforce,メルティランサー Re-inforce,1998-05-21
meltylancerreinforce,MeltyLancer: Re-inforce,メルティランサー Re-inforce,MeltyLancer: Re-inforce,メルティランサー Re-inforce,1998-05-21
meltylancerreinforce,MeltyLancer: Re-inforce,メルティランサー Re-inforce,MeltyLancer: Re-inforce,メルティランサー Re-inforce,1998-05-21
meltylancerreinforce,MeltyLancer: Re-inforce,メルティランサー Re-inforce,MeltyLancer: Re-inforce (Special Edition),メルティランサー Re-inforce (Special Edition),1998-05-21
meltylancerreinforce,MeltyLancer: Re-inforce,メルティランサー Re-inforce,MeltyLancer: Re-inforce (Special Edition),メルティランサー Re-inforce (Special Edition),1998-05-21
meltylancerreinforce,MeltyLancer: Re-inforce,メルティランサー Re-inforce,MeltyLancer: Re-inforce (Special Edition),メルティランサー Re-inforce (Special Edition),1998-05-21
segaagesmemorialselectionvol1,Memorial Selection Vol.1,,SEGA Ages: Memorial Selection Vol.1,SEGA Ages: Memorial Selection Vol.1 メモリアルセレクションVol.1,1997-02-28
segaagesmemorialselectionvol2,Memorial Selection Vol.2,,SEGA Ages: Memorial Selection Vol.2,SEGA Ages: Memorial Selection Vol.2 メモリアルセレクションVol.2,1997-11-27
messagenavi,Message Navi Vol.1,メッセージ・ナビ Message Navi Vol.1,Message Navi,メッセージ・ナビ,1997-11-27
messagenavi2,Message Navi Vol.2,メッセージ・ナビ Message Navi Vol.2,Message Navi Vol.2,メッセージ・ナビ Vol.2,1998-02-26
metalblack,Metal Black,,Metal Black,Metal Black メタルブラック,1996-05-24
metalblack,Metal Black,,Metal Black,Metal Black メタルブラック,1998-07-23
metalfightermiku,Metal Fighter Miku,メタルファイター♥ Miku,Metal Fighter Miku,メタルファイター♥ Miku,1995-09-29
metalslug,Metal Slug: Super Vehicle-001,,Metal Slug,Metal Slug メタルスラッグ,1997-04-04
metalslug,Metal Slug: Super Vehicle-001,,Metal Slug (Kakuchō RAM Dōkon 「Okaidoku Set」!!),Metal Slug メタルスラッグ (拡張ラム同梱「お買得セット」!!),1997-04-04
mezaseidolstarnatsuiromemoriesmahjonghen,Mezase Idol Star!! Natsuiro Memories,めざせアイドル☆スター!! 夏色メモリーズ♥,Mezase Idol Star!! Natsuiro Memories: Mahjong-hen,めざせアイドル☆スター!! 夏色メモリーズ♥ 麻雀編,1996-09-27
mightyhits,Mighty Hits,,Mighty Hits,Mighty Hits マイティ ヒット,1996-10-18
minakatahakudoutoujou,Minakata Hakudō Tōjō,南方珀堂登場,Minakata Hakudō Tōjō,南方珀堂登場,1997-08-07
minakatahakudoutoujou,Minakata Hakudō Tōjō,南方珀堂登場,Minakata Hakudō Tōjō,南方珀堂登場,1997-08-07
minaminoshimanibutagaitalucasnodaibouken,Minami no Shima ni Buta ga Ita: 6 Funny Island,南の島にブタがいた 6 Funny Island,Minami no Shima ni Buta ga Ita: Lucas no Daibōken,南の島にブタがいた ルーカスの大冒険,1996-10-10
doukeshisatsujinjiken,Minton Keibu no Sōsa File: Dōkeshi Satsujin Jiken,ミントン警部の捜査ファイル 道化師殺人事件,Minton Keibu no Sōsa File: Dōkeshi Satsujin Jiken,ミントン警部の捜査ファイル 道化師殺人事件,1997-10-30
mizubakuadventure,Mizubaku Adventure,ミズバク大冒険 アドベンチャー,Mizubaku Adventure,ミズバク大冒険 アドベンチャー,1998-10-22
mizukishigerunoyoukaizukansoushuuhen,Mizuki Shigeru no Yōkai Zukan Sōshūhen,水木しげるの妖怪図鑑 総集編,Mizuki Shigeru no Yōkai Zukan Sōshūhen,水木しげるの妖怪図鑑 総集編,1998-06-25
mobilesuitgundam,Mobile Suit Gundam,,Mobile Suit Gundam,,1995-12-22
mobilesuitgundam,Mobile Suit Gundam,,Mobile Suit Gundam,,1997-11-20
mobilesuitgundamsidestoryoptionalguide,Mobile Suit Gundam Side Story: Optional Guide,,Mobile Suit Gundam Side Story: Optional Guide,,1997
mobilesuitgundamsidestory1senritsunoblue,Mobile Suit Gundam Side Story I: Senritsu no Blue,Mobile Suit Gundam Side Story I 戦慄のブルー,Mobile Suit Gundam Side Story I: Senritsu no Blue,Mobile Suit Gundam Side Story I 戦慄のブルー,1996-09-20
mobilesuitgundamsidestory1senritsunoblue,Mobile Suit Gundam Side Story I: Senritsu no Blue,Mobile Suit Gundam Side Story I 戦慄のブルー,Mobile Suit Gundam Side Story I: Senritsu no Blue (Shokai Press Tokushu Package Shiyō),Mobile Suit Gundam Side Story I 戦慄のブルー (初回プレス　特殊パッケージ仕様),1996-09-20
mobilesuitgundamsidestorythebluedestiny,Mobile Suit Gundam Side Story I: Senritsu no Blue,Mobile Suit Gundam Side Story I 戦慄のブルー,Mobile Suit Gundam Side Story: The Blue Destiny,,1997-08-29
mobilesuitgundamsidestory2aowouketsugumono,Mobile Suit Gundam Side Story II: Ao wo Uketsugu Mono,Mobile Suit Gundam Side Story II 蒼を受け継ぐ者,Mobile Suit Gundam Side Story II: Ao wo Uketsugu Mono,Mobile Suit Gundam Side Story II 蒼を受け継ぐ者,1996-12-06
mobilesuitgundamsidestory2aowouketsugumono,Mobile Suit Gundam Side Story II: Ao wo Uketsugu Mono,Mobile Suit Gundam Side Story II 蒼を受け継ぐ者,Mobile Suit Gundam Side Story II: Ao wo Uketsugu Mono,Mobile Suit Gundam Side Story II 蒼を受け継ぐ者,1996-12-06
mobilesuitgundamsidestorythebluedestiny,Mobile Suit Gundam Side Story II: Ao wo Uketsugu Mono,Mobile Suit Gundam Side Story II 蒼を受け継ぐ者,Mobile Suit Gundam Side Story: The Blue Destiny,,1997-08-29
mobilesuitgundamsidestory3sabakareshimono,Mobile Suit Gundam Side Story III: Sabakareshi Mono,Mobile Suit Gundam Side Story III 裁かれし者,Mobile Suit Gundam Side Story III: Sabakareshi Mono,Mobile Suit Gundam Side Story III 裁かれし者,1997-03-07
mobilesuitgundamsidestorythebluedestiny,Mobile Suit Gundam Side Story III: Sabakareshi Mono,Mobile Suit Gundam Side Story III 裁かれし者,Mobile Suit Gundam Side Story: The Blue Destiny,,1997-08-29
moudjiya,Mōdjiya,もうぢや,Ryōgae Puzzle Game: Mōdjiya,両替パズルゲーム もうぢや,1996-12-20
moeroproyakyuu95doubleheader,Moero!! Pro Yakyū '95: Double Header,燃えろ!! プロ野球'95 Double Header ダブルヘッダー,Moero!! Pro Yakyū '95: Double Header,燃えろ!! プロ野球'95 Double Header ダブルヘッダー,1995-11-22
momotaroudouchuuki,Momotarō Dōchūki,桃太郎道中記,Momotarō Dōchūki,桃太郎道中記,1997-09-25
momotaroudouchuuki,Momotarō Dōchūki,桃太郎道中記,Momotarō Dōchūki,桃太郎道中記,1997-09-25
momotaroudouchuuki,Momotarō Dōchūki,桃太郎道中記,Momotarō Dōchūki,桃太郎道中記,1998-08-20
monsterslider,Monster Slider,モンスタースライダー,Monster Slider,モンスタースライダー,1997-03-28
mooncradle,Moon Cradle,,Moon Cradle,Moon Cradle ムーンクレイドル,1997-06-27
mooncradle,Moon Cradle,,Moon Cradle,Moon Cradle ムーンクレイドル,1997-06-27
mooncradle,Moon Cradle,,Moon Cradle,Moon Cradle ムーンクレイドル,1997-06-27
mourimotonarichikainosanshi,Mōri Motonari: Chikai no Sanshi,毛利元就 誓いの三矢,Mōri Motonari: Chikai no Sanshi,毛利元就 誓いの三矢,1997-10-02
moritakachisatowatarasebashilalasunshine,Moritaka Chisato: Watarase Bashi/Lala Sunshine,森高千里 渡良瀬橋／ララ サンシャイン,Chisato Moritaka,,1997-09-11
moritakachisatowatarasebashilalasunshine,Moritaka Chisato: Watarase Bashi/Lala Sunshine,森高千里 渡良瀬橋／ララ サンシャイン,Chisato Moritaka,,1997-09-11
mortalkombat2,Mortal Kombat II,,Mortal Kombat II Kanzenban,Mortal Kombat II モータルコンバットII 究全版,1996-03-29
motteketamago,Motteke Tamago with Ganbare! Kamonohashi,もってけたまご with がんばれ! かものはし,Motteke Tamago with Ganbare! Kamonohashi,もってけたまご with がんばれ! かものはし,1998-07-02
mrbones,Mr. Bones,,Mr. Bones,Mr. Bones ミスター・ボーンズ,1997-06-26
mrbones,Mr. Bones,,Mr. Bones,Mr. Bones ミスター・ボーンズ,1997-06-26
mujintoumonogatarir,Mujintō Monogatari R: Futari no Love Love Island,無人島物語R ふたりのラブラブ愛ランド,Mujintō Monogatari R: Futari no Love Love Island,無人島物語R ふたりのラブラブ愛ランド,1998-05-28
murakoshiseikainobakuchounihonrettou,Murakoshi Seikai no Bakuchō Nihon Rettō,村越正海の爆釣日本列島,Murakoshi Seikai no Bakuchō Nihon Rettō,村越正海の爆釣日本列島,1998-06-18
mybestfriendssaintandrewjogakuinhen,My Best Friends: St. Andrew Jogakuin-hen,My Best Friends マイ・ベスト・フレンズ St.アンドリュー女学院編,My Best Friends: St. Andrew Jogakuin-hen,My Best Friends マイ・ベスト・フレンズ St.アンドリュー女学院編,1996-03-22
mydreamonairgamatenakute,My Dream: On Air ga Matenakute,My Dream マイ・ドリーム On Airが待てなくて,My Dream: On Air ga Matenakute,My Dream マイ・ドリーム On Airが待てなくて,1997-09-18
mydreamonairgamatenakute,My Dream: On Air ga Matenakute,My Dream マイ・ドリーム On Airが待てなくて,My Dream: On Air ga Matenakute,My Dream マイ・ドリーム On Airが待てなくて,1997-09-18
myfairladyvirtualmahjong2,My Fair Lady: Virtual Mahjong II,マイ・フェアー・レディ Virtual麻雀 II,My Fair Lady: Virtual Mahjong II,マイ・フェアー・レディ Virtual麻雀II,1998-12-10
myst,Myst,,Myst,Myst ミスト,1994-11-22
myst,Myst,,Myst,Myst ミスト,
nanatsukazenoshimamonogatari,Nanatsu Kaze no Shima Monogatari,七ツ風の島物語,Nanatsu Kaze no Shima Monogatari,七ツ風の島物語 Nanatsu Kaze no Shima Monogatari,1997-11-27
nanatsukazenoshimamonogatari,Nanatsu Kaze no Shima Monogatari,七ツ風の島物語,Nanatsu Kaze no Shima Monogatari (Premium CD),七ツ風の島物語 Nanatsu Kaze no Shima Monogatari (プレミアム CD),1997-11-27
nanatsunohikan,Nanatsu no Hikan,七つの秘館,Nanatsu no Hikan,七つの秘館,1996-04-05
nanatsunohikan,Nanatsu no Hikan,七つの秘館,Nanatsu no Hikan,七つの秘館,1996-04-05
nanatsunohikan,Nanatsu no Hikan,七つの秘館,Nanatsu no Hikan,七つの秘館,1996-04-05
nanatsunohikan,Nanatsu no Hikan,七つの秘館,Nanatsu no Hikan,七つの秘館,1998-04-09
nanatsunohikan,Nanatsu no Hikan,七つの秘館,Nanatsu no Hikan,七つの秘館,1998-04-09
nanatsunohikan,Nanatsu no Hikan,七つの秘館,Nanatsu no Hikan,七つの秘館,1998-04-09
nbajamte,NBA Jam: Tournament Edition,,NBA Jam: Tournament Edition,NBA Jam: T.E. Tournament Edition NBA ジャム トーナメントエディション,1995-12-01
nbajamextreme,NBA Jam Extreme,,NBA Jam Extreme,NBA Jam Extreme エクストリーム,1996-12-06
nekketsuoyako,Nekketsu Oyako,熱血親子,Nekketsu Oyako,熱血親子,1995-07-21
nemesisthewizardryadventure,Nemesis: The Wizardry Adventure,Nemesis ウィザードリィ ネメシス The Wizardry Adventure,Nemesis: The Wizardry Adventure,Nemesis ウィザードリィ ネメシス The Wizardry Adventure,1998-01-22
nemesisthewizardryadventure,Nemesis: The Wizardry Adventure,Nemesis ウィザードリィ ネメシス The Wizardry Adventure,Nemesis: The Wizardry Adventure,Nemesis ウィザードリィ ネメシス The Wizardry Adventure,1998-01-22
neongenesisevangelionkoutetsunogirlfriend,Neon Genesis: Evangelion: Kōtetsu no Girlfriend,Neon Genesis: Evangelion 鋼鉄のガールフレンド,Neon Genesis: Evangelion: Kōtetsu no Girlfriend,Neon Genesis: Evangelion 新世紀エヴァンゲリオン 鋼鉄のガールフレンド Iron Maiden,1998-03-26
neongenesisevangelionkoutetsunogirlfriend,Neon Genesis: Evangelion: Kōtetsu no Girlfriend,Neon Genesis: Evangelion 鋼鉄のガールフレンド,Neon Genesis: Evangelion: Kōtetsu no Girlfriend,Neon Genesis: Evangelion 新世紀エヴァンゲリオン 鋼鉄のガールフレンド Iron Maiden,1998-03-26
neongenesisevangeliondigitalcardlibrary,Neon Genesis Evangelion: Digital Card Library,,Neon Genesis Evangelion: Digital Card Library,Neon Genesis Evangelion: Digital Card Library 新世紀エヴァンゲリオン デジタル・カード・ライブラリ,1997-09-25
